doctype,subtype,path,filename,ext
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190412 Corvus-2 24hrs Time Ascii 035.LAS,20190412 Corvus-2 24hrs Time Ascii 035.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190413 Corvus-2 24hrs Time Ascii 036.LAS,20190413 Corvus-2 24hrs Time Ascii 036.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190414 Corvus-2 24hrs Time Ascii 037.LAS,20190414 Corvus-2 24hrs Time Ascii 037.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190415 Corvus-2 24hrs Time Ascii 038.LAS,20190415 Corvus-2 24hrs Time Ascii 038.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190416 Corvus-2 24hrs Time Ascii 039.LAS,20190416 Corvus-2 24hrs Time Ascii 039.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190417 Corvus-2 24hrs Time Ascii 040.LAS,20190417 Corvus-2 24hrs Time Ascii 040.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190418 Corvus-2 24hrs Time Ascii 041.LAS,20190418 Corvus-2 24hrs Time Ascii 041.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190419 Corvus-2 24hrs Time Ascii 042.LAS,20190419 Corvus-2 24hrs Time Ascii 042.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190420 Corvus-2 24hrs Time Ascii 043.LAS,20190420 Corvus-2 24hrs Time Ascii 043.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190421 Corvus-2 24hrs Time Ascii 044.LAS,20190421 Corvus-2 24hrs Time Ascii 044.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190422 Corvus-2 24hrs Time Ascii 045.LAS,20190422 Corvus-2 24hrs Time Ascii 045.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190423 Corvus-2 24hrs Time Ascii 046.LAS,20190423 Corvus-2 24hrs Time Ascii 046.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\ASCII\Time_Ascii\20190424 Corvus-2 24hrs Time Ascii 047.LAS,20190424 Corvus-2 24hrs Time Ascii 047.LAS,LAS
well log,log,Corvus-2\D00019154\MUDDATA\Logs\Corvus-2 106.0-4000.0mMDRT DL.pdf,Corvus-2 106.0-4000.0mMDRT DL.pdf,pdf
well log,log,Corvus-2\D00019154\MUDDATA\Logs\Corvus-2 106.0-4000.0mMDRT ML.pdf,Corvus-2 106.0-4000.0mMDRT ML.pdf,pdf
well log,log,Corvus-2\D00019154\MUDDATA\Logs\Corvus-2 106.0-4000.0mMDRT PL.pdf,Corvus-2 106.0-4000.0mMDRT PL.pdf,pdf
well log,log,Corvus-2\D00019154\MUDDATA\Logs\Corvus-2 1643.0-4000.0mMDRT GL.pdf,Corvus-2 1643.0-4000.0mMDRT GL.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_CompositeLogHighRes.pdf,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_CompositeLogHighRes.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MagneticResonanceLog.pdf,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MagneticResonanceLog.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MAIN.dlis,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MAIN.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MAIN.las,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_MAIN.las,las
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_REPEAT.dlis,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_REPEAT.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_REPEAT.las,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS_REPEAT.las,las
well log,log,Corvus-2\D00019155\WIRELINE\S1R1_-_SP-HRLA-PEX-CMR-HNGS-GR\CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS-SpectralGRLog.pdf,CORVUS-2_S1R1_SP-HRLA-PEX-CMR-HNGS-SpectralGRLog.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-HD_processed-dynamic-image.dlis,CORVUS-2_S1R2_FMI-HD_processed-dynamic-image.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-HD_processed-images_Scale20.pdf,CORVUS-2_S1R2_FMI-HD_processed-images_Scale20.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-HD_processed-static-image.dlis,CORVUS-2_S1R2_FMI-HD_processed-static-image.dlis,dlis
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_CaliperLog.pdf,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_CaliperLog.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_FormationMicroimagerLog.pdf,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_FormationMicroimagerLog.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Main.dlis,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Main.dlis,dlis
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Main.las,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Main.las,las
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Repeat.dlis,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Repeat.dlis,dlis
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Repeat.las,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_Repeat.las,las
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_SonicScannerLog.pdf,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_SonicScannerLog.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_XPTPressureslog.pdf,CORVUS-2_S1R2_FMI-PPC-MSIP-XPT_XPTPressureslog.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\S1R2_-_FMI-PPC-MSIP-XPT\CORVUS-2_S1R2_XPT_Pressures_CombinedFiles.dlis,CORVUS-2_S1R2_XPT_Pressures_CombinedFiles.dlis,dlis
well report,well test,Corvus-2\D00019155\WIRELINE\S1R3_-_MDT\CORVUS-2_S1R3_MDT-GR_CombinedFile.dlis,CORVUS-2_S1R3_MDT-GR_CombinedFile.dlis,dlis
well report,well test,Corvus-2\D00019155\WIRELINE\S1R3_-_MDT\CORVUS-2_S1R3_MDT-GR_PressureSamplingLog.pdf,CORVUS-2_S1R3_MDT-GR_PressureSamplingLog.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R4_-_XL-Rock\CORVUS-2_S1R4_XL-Rock-GR_CombinedFile.dlis,CORVUS-2_S1R4_XL-Rock-GR_CombinedFile.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\S1R4_-_XL-Rock\CORVUS-2_S1R4_XL-Rock-GR_CoringLog.pdf,CORVUS-2_S1R4_XL-Rock-GR_CoringLog.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\S1R5_-_XL-Rock\CORVUS-2_S1R5_XL-Rock-GR_CombinedFile.dlis,CORVUS-2_S1R5_XL-Rock-GR_CombinedFile.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\S1R5_-_XL-Rock\CORVUS-2_S1R5_XL-Rock-GR_CoringLog.pdf,CORVUS-2_S1R5_XL-Rock-GR_CoringLog.pdf,pdf
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\S2R2_-_VSP\CORVUS-2 OFFSET VSP Wave Report.pdf,CORVUS-2 OFFSET VSP Wave Report.pdf,pdf
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\S2R2_-_VSP\SANTOS_CORVUS-2_S1R2_VSP - Correlation.las,SANTOS_CORVUS-2_S1R2_VSP - Correlation.las,las
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_CalibratedLogs.las,Corvus-2_CalibratedLogs.las,las
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus2_DMRP Processed Plot.pdf,Corvus2_DMRP Processed Plot.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_FMI_HD-data_QC_Report.pdf,Corvus-2_FMI_HD-data_QC_Report.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_FMI-HD_processed-images_Scale20.pdf,Corvus-2_FMI-HD_processed-images_Scale20.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_GeogramListing.xlsx,Corvus-2_GeogramListing.xlsx,xlsx
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_q_log.las,Corvus-2_q_log.las,las
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_RSVSP_CompositePlot.pdf,Corvus-2_RSVSP_CompositePlot.pdf,pdf
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_RSVSP_MultiplesReport.xlsx,Corvus-2_RSVSP_MultiplesReport.xlsx,xlsx
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_RSVSP_Report_FINAL.pdf,Corvus-2_RSVSP_Report_FINAL.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\CORVUS-2_S1R2_FMI-HD_QC_Report.pdf,CORVUS-2_S1R2_FMI-HD_QC_Report.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\SIS_Processed\CORVUS-2_S1R2_S1R3_XPT_MDT_Level-0_Interpretation_Report.pdf,CORVUS-2_S1R2_S1R3_XPT_MDT_Level-0_Interpretation_Report.pdf,pdf
well report,well test,Corvus-2\D00019155\WIRELINE\SIS_Processed\CORVUS-2_S1R2_S1R3_XPT_MDT_Table_Summary.xlsx,CORVUS-2_S1R2_S1R3_XPT_MDT_Table_Summary.xlsx,xlsx
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_SonicScanner_85in_Run2_Advisor_Report.pdf,Corvus-2_SonicScanner_85in_Run2_Advisor_Report.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_SonicScanner_85in_Run2_ANISO_Composite Plot_2875-3905m.pdf,Corvus-2_SonicScanner_85in_Run2_ANISO_Composite Plot_2875-3905m.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_Sonicscanner_85in_Run2_ANISO_Processed Results_2875-3905m MD.las,Corvus-2_Sonicscanner_85in_Run2_ANISO_Processed Results_2875-3905m MD.las,las
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_SonicScanner_85in_Run2_ANISO_QC Plot_2875-3905m.pdf,Corvus-2_SonicScanner_85in_Run2_ANISO_QC Plot_2875-3905m.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_SonicScanner_85in_Run2_Composite Plot_2840-3898m MD.pdf,Corvus-2_SonicScanner_85in_Run2_Composite Plot_2840-3898m MD.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_Sonicscanner_85in_Run2_Processed Results_2840-3898m.las,Corvus-2_Sonicscanner_85in_Run2_Processed Results_2840-3898m.las,las
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\Corvus-2_SonicScanner_85in_Run2_QC Plot_2840-3898m MD.pdf,Corvus-2_SonicScanner_85in_Run2_QC Plot_2840-3898m MD.pdf,pdf
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\corvus2_dmrp_processed_result_data\Santos_Corvus2_DMRP Processed Result_Data.dlis,Santos_Corvus2_DMRP Processed Result_Data.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\corvus-2_fmi-hd_processed-dynamic-image\Santos_Corvus-2_FMI-HD_processed-dynamic-image.dlis,Santos_Corvus-2_FMI-HD_processed-dynamic-image.dlis,dlis
well log,log,Corvus-2\D00019155\WIRELINE\SIS_Processed\corvus-2_fmi-hd_processed-static-image\Santos_Corvus-2_FMI-HD_processed-static-image.dlis,Santos_Corvus-2_FMI-HD_processed-static-image.dlis,dlis
operations and drilling,seismic,Corvus-2\D00019155\WIRELINE\SIS_Processed\corvus-2_rsvsp_petrel2016_projectx\Petrel\Corvus2_Petrel2016.ptd\Ocean\iSWT\1\Workflows.txt,Workflows.txt,txt
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.1_Corvus-2_Tables&Figures.xlsx,6.1_Corvus-2_Tables&Figures.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.2_Corvus-2_XRD.xlsx,6.2_Corvus-2_XRD.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.4_Corvus-2_Digital Rock Properties_Micro-CT_DME19014.xlsx,6.4_Corvus-2_Digital Rock Properties_Micro-CT_DME19014.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3466.70_S1R5-11_DPSA-Report.xlsx,3466.70_S1R5-11_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3470.20_S1R4-37_DPSA-Report.xlsx,3470.20_S1R4-37_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3495.10_S1R4-33_DPSA-Report.xlsx,3495.10_S1R4-33_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3502.60_S1R5-13_DPSA-Report.xlsx,3502.60_S1R5-13_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3508.80_S1R5-14_DPSA-Report.xlsx,3508.80_S1R5-14_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3586.50_S1R5-23_DPSA-Report.xlsx,3586.50_S1R5-23_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3615.70_S1R4-19_DPSA-Report.xlsx,3615.70_S1R4-19_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3623.50_S1R4-18_DPSA-Report.xlsx,3623.50_S1R4-18_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3642.30_S1R5-30_DPSA-Report.xlsx,3642.30_S1R5-30_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3730.30_S1R4-7_DPSA-Report.xlsx,3730.30_S1R4-7_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3735.30_S1R5-37_DPSA-Report.xlsx,3735.30_S1R5-37_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3738.90_S1R4-6_DPSA-Report.xlsx,3738.90_S1R4-6_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\3756.00_S1R5-39_DPSA-Report.xlsx,3756.00_S1R5-39_DPSA-Report.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\06_Petrology_DME19014_DME19024_(Corelab)_-_Basic_Data\6.5_Corvus-2_Digital_PSA\Corvus-2_DPSA-Report.pdf,Corvus-2_DPSA-Report.pdf,pdf
palynology and core data,geochem,Corvus-2\D00019156\07_SCAL_(Corelab)_-_Basic_Data\Corvus-2 Electrical Properties.xlsx,Corvus-2 Electrical Properties.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\07_SCAL_(Corelab)_-_Basic_Data\Corvus-2_Cent Brine-Decane RelK results.xlsx,Corvus-2_Cent Brine-Decane RelK results.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\07_SCAL_(Corelab)_-_Basic_Data\Corvus-2_FRF results.xlsx,Corvus-2_FRF results.xlsx,xlsx
palynology and core data,geochem,Corvus-2\D00019156\07_SCAL_(Corelab)_-_Basic_Data\Corvus-2_NMR Results.xls,Corvus-2_NMR Results.xls,xls
palynology and core data,geochem,Corvus-2\D00019156\10_PVT_Report_(Corelab)_-_Basic_Data\Corvus-2_Final Compositional Analysis and PVT Report V6.pdf,Corvus-2_Final Compositional Analysis and PVT Report V6.pdf,pdf
operations and drilling,seismic,Corvus-2\D00019156\11_VSP_Report_-_Basic_Data\SANTOS_Corvus-2_GeogramListing.xlsx,SANTOS_Corvus-2_GeogramListing.xlsx,xlsx
operations and drilling,seismic,Corvus-2\D00019156\11_VSP_Report_-_Basic_Data\SANTOS_Corvus-2_q_log.las,SANTOS_Corvus-2_q_log.las,las
operations and drilling,seismic,Corvus-2\D00019156\11_VSP_Report_-_Basic_Data\SANTOS_Corvus-2_RSVSP_Report_FINAL.pdf,SANTOS_Corvus-2_RSVSP_Report_FINAL.pdf,pdf
well report,unknown,\Hyde\P00705849\HYDE-1_CONTENTS_RDS.xls,HYDE-1_CONTENTS_RDS.xls,xls
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_Drilling_Mechanics_416.5.0-466.0_mMDRT.las,Hyde-1_Drilling_Mechanics_416.5.0-466.0_mMDRT.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_Drilling_Mechanics_416.5.0-466.0_mMDRT_Interpolated.las,Hyde-1_Drilling_Mechanics_416.5.0-466.0_mMDRT_Interpolated.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_Drilling_Mechanics_Run01.las,Hyde-1_Drilling_Mechanics_Run01.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_LWD_416.5-466.0_mMDRT.las,Hyde-1_LWD_416.5-466.0_mMDRT.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_LWD_416.5-466.0_mMDRT_Interpolated.las,Hyde-1_LWD_416.5-466.0_mMDRT_Interpolated.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_LWD_DLIS_416.5-466.0_mMDRT.dlis,Hyde-1_LWD_DLIS_416.5-466.0_mMDRT.dlis,dlis
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1\Hyde-1_LWD_DLIS_416.5-466.0_mMDRT.pdf,Hyde-1_LWD_DLIS_416.5-466.0_mMDRT.pdf,pdf
operations and drilling,directional survey,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\Hyde-1A def Survey Geodetic Report.pdf,Hyde-1A def Survey Geodetic Report.pdf,pdf
operations and drilling,directional survey,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\Hyde-1A def Survey Geodetic Report.xls,Hyde-1A def Survey Geodetic Report.xls,xls
operations and drilling,operations and drilling,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\Hyde-1A_LWD_EOWR.pdf,Hyde-1A_LWD_EOWR.pdf,pdf
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_1475in_SVISION_PNS_491-2227mMD.las,Hyde-1A_1475in_SVISION_PNS_491-2227mMD.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_85in_SVISION_PNS_2250-2971mMD.las,Hyde-1A_85in_SVISION_PNS_2250-2971mMD.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_Drilling_Mechanics_416.3.0-3005.0_mMDRT.las,Hyde-1A_Drilling_Mechanics_416.3.0-3005.0_mMDRT.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_Drilling_Mechanics_416.3.0-3005.0_mMDRT_Interpolated.las,Hyde-1A_Drilling_Mechanics_416.3.0-3005.0_mMDRT_Interpolated.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_Drilling_Mechanics_Run01.las,Hyde-1A_Drilling_Mechanics_Run01.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_Drilling_Mechanics_Run02.las,Hyde-1A_Drilling_Mechanics_Run02.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_Drilling_Mechanics_Run03.las,Hyde-1A_Drilling_Mechanics_Run03.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_LWD_416.3-3005.0_mMDRT.las,Hyde-1A_LWD_416.3-3005.0_mMDRT.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_LWD_416.3-3005.0_mMDRT_Interpolated.las,Hyde-1A_LWD_416.3-3005.0_mMDRT_Interpolated.las,las
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_LWD_DLIS_416.3-3005.0_mMDRT.dlis,Hyde-1A_LWD_DLIS_416.3-3005.0_mMDRT.dlis,dlis
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LAS_DLIS\Hyde-1A_LWD_DLIS_416.3-3005.0_mMDRT.pdf,Hyde-1A_LWD_DLIS_416.3-3005.0_mMDRT.pdf,pdf
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_1475in_SVISION_PNS_491-2227mMD.PDF,Hyde-1A_1475in_SVISION_PNS_491-2227mMD.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_1475in_SVISION_PNS_QC_491-2227mMD.PDF,Hyde-1A_1475in_SVISION_PNS_QC_491-2227mMD.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_85in_SVISION_PNS_2250-2971mMD.PDF,Hyde-1A_85in_SVISION_PNS_2250-2971mMD.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_85in_SVISION_PNS_QC_2250-2971mMD.PDF,Hyde-1A_85in_SVISION_PNS_QC_2250-2971mMD.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_Drilling_Mechanics_Log_416.3-3005.0_mMDRT.PDF,Hyde-1A_Drilling_Mechanics_Log_416.3-3005.0_mMDRT.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_Drilling_Mechanics_Log_Run01-Run03.PDF,Hyde-1A_Drilling_Mechanics_Log_Run01-Run03.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_LWD_M2_416.3-3005.0_mMDRT.PDF,Hyde-1A_LWD_M2_416.3-3005.0_mMDRT.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_LWD_M5_416.3-3005.0_mMDRT.PDF,Hyde-1A_LWD_M5_416.3-3005.0_mMDRT.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_LWD_V2_416.3-3005.0_mTVDRT.PDF,Hyde-1A_LWD_V2_416.3-3005.0_mTVDRT.PDF,PDF
well log,log,\Hyde\P00705849\RAW_DATA\LWD\HYDE-1A\HYDE-1A-LWD_LOGS\Hyde-1A_LWD_V5_416.3-3005.0_mTVDRT.pdf,Hyde-1A_LWD_V5_416.3-3005.0_mTVDRT.pdf,pdf
